1	395	1.2194936670894736
1	914	-0.2834269981426759
2	705	0.14566986779476437
2	952	1.4661748425327292
3	535	-1.1224564299866873
3	593	1.8720797906625404
4	498	0.3649761367638149
5	612	-0.638709877342163
5	650	0.5423218319629441
5	807	-0.45717746292925143
6	537	-0.07702870661370233
7	524	-0.27519683979149184
8	115	-0.8565584709796972
8	428	-0.45401511954389095
8	848	-0.08389249161599403
10	72	0.15697452829016026
10	198	-1.3404162444412597
10	519	-2.5511062167534755
10	553	-2.4517895884676277
11	293	0.3884898178337057
11	536	-1.9435823083788577
12	624	0.9940504753298398
12	645	0.40349429510418255
13	711	0.19702624632724622
13	825	-0.41222710492535714
13	996	-1.2120122329228846
15	19	1.7345596039607474
15	229	-0.9264296498585177
15	346	-0.8180799585940771
15	654	-0.7453724421291575
16	352	1.1753202838926367
17	417	0.1931335893100073
19	266	1.491204430164289
19	917	-1.670889400288831
20	80	0.7100630003797002
21	887	-0.16134549165034906
22	257	0.567479620479692
22	544	0.31824368572983486
23	429	0.8199829893603849
23	482	0.44834744934892345
23	942	-0.4648291999303237
23	944	-0.15436798406344177
24	197	0.1841175576718293
24	769	0.18259333188362298
25	669	0.34091185800778806
25	777	1.9122683613345532
26	378	-0.8631984714544705
27	556	-0.33709875520249966
29	497	-1.4021988859840788
29	730	0.1630020408415621
30	821	-1.2130130748246895
31	439	0.21629297984627036
32	998	-0.5621971936618385
33	528	1.09009210785752
34	263	2.1484079849346753
34	266	-0.4611408045570759
35	113	0.8286695871002866
35	451	-1.7035884363520228
36	159	0.2968544765653529
36	709	0.20746826564083576
37	467	-0.6457358979826937
38	704	-0.6703086747695302
38	977	2.1225769356395343
39	443	-0.12837477044391318
39	497	2.1206007946114602
39	619	-2.162399352006845
40	538	0.8806229456472081
40	954	1.6363242699914629
41	92	0.19440605754932874
42	69	1.4117296995535804
42	708	-1.0955538055965521
42	783	-1.0057058776438006
43	411	-0.07138164859346874
43	440	-0.18812377757770699
43	593	1.8701598007831266
43	655	-0.4438043700974412
44	159	0.21819592601153587
44	396	-0.33920883452835426
44	734	-0.34254033605043593
44	826	0.5060532286675112
44	901	-0.8053778921899598
45	414	-0.08806068421859435
45	887	-2.063378342149666
45	958	1.024401874887805
46	349	-0.3239690518609205
47	11	-0.2344332726308428
47	187	-0.7844123048465367
47	198	0.29020913295789097
47	412	-0.5277595368206913
48	62	-0.2657518835592504
48	820	-0.7420867467180885
48	824	-1.6911065892704944
49	136	0.09425878311395476
49	249	0.9426213019547485
